account_id,top_1_product,top_1_score,top_2_product,top_2_score,num_products_current
ACCT-02484,Neo,0.11988910287618637,Egencia Analytics Studio,0.08558293431997299,1.0
ACCT-02485,Neo,0.0002888076414819807,Travel Consulting,0.00024385005235671997,0.0
ACCT-02486,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-02487,Travel Consulting,0.00029355022707022727,Neo,0.0002844769915100187,0.0
ACCT-02488,Neo,0.0002756539033725858,Travel Consulting,0.00021033866505604237,0.0
ACCT-02489,Egencia Analytics Studio,0.0028430193196982145,Meetings & Events,0.0014751063426956534,0.0
ACCT-02490,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-02491,Neo,0.00035011584986932576,Travel Consulting,0.0002265136135974899,0.0
ACCT-02492,Egencia Analytics Studio,0.1839848905801773,,0.0,3.0
ACCT-02493,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-02494,Neo,0.00036474180524237454,Travel Consulting,0.00027200233307667077,0.0
ACCT-02495,Egencia Analytics Studio,0.39698317646980286,Neo,0.2638624608516693,1.0
ACCT-02496,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-02497,Neo,0.0038762064650654793,Travel Consulting,0.0005594306858256459,0.0
ACCT-02498,Travel Consulting,0.00029355022707022727,Neo,0.0002844769915100187,0.0
ACCT-02499,Travel Consulting,0.0012299687368795276,Meetings & Events,0.0011860873783007264,0.0
ACCT-02500,Neo,0.0002756539033725858,Travel Consulting,0.00024232154828496277,0.0
ACCT-02501,Neo,0.000393974274629727,Travel Consulting,0.00024015925009734929,0.0
ACCT-02502,Meetings & Events,0.16000917553901672,Egencia Analytics Studio,0.12804527580738068,1.0
ACCT-02503,Neo,0.1309492141008377,Meetings & Events,0.11013887822628021,1.0
ACCT-02504,Travel Consulting,0.0026651679072529078,Neo,0.0010619774693623185,0.0
ACCT-02505,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-02506,Neo,0.0003753389173652977,Travel Consulting,0.00029355022707022727,0.0
ACCT-02507,Travel Consulting,0.0022595569025725126,Egencia Analytics Studio,0.0013342014281079173,0.0
ACCT-02508,Egencia Analytics Studio,0.1792551875114441,Meetings & Events,0.14824175834655762,1.0
ACCT-02509,Neo,0.0020993254147469997,Meetings & Events,0.001728296629153192,0.0
ACCT-02510,Neo,0.32324743270874023,Meetings & Events,0.1579308956861496,1.0
ACCT-02511,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-02512,Neo,0.0002888076414819807,Travel Consulting,0.00024385005235671997,0.0
ACCT-02513,Neo,0.0002756539033725858,Travel Consulting,0.00021033866505604237,0.0
ACCT-02514,Egencia Analytics Studio,0.2587420642375946,Travel Consulting,0.08679535984992981,2.0
ACCT-02515,Travel Consulting,0.6178069114685059,Meetings & Events,0.28928136825561523,1.0
ACCT-02516,Neo,0.0002756539033725858,Travel Consulting,0.00024239456979557872,0.0
ACCT-02517,Travel Consulting,0.30098652839660645,Egencia Analytics Studio,0.1466662734746933,1.0
ACCT-02518,Meetings & Events,0.002090658526867628,Egencia Analytics Studio,0.0007612108602188528,0.0
ACCT-02519,Egencia Analytics Studio,0.9110063314437866,,0.0,3.0
ACCT-02520,Neo,0.0002756539033725858,Travel Consulting,0.00023154089285526425,0.0
ACCT-02521,Travel Consulting,0.9482548832893372,,0.0,3.0
ACCT-02522,Travel Consulting,0.001669003046117723,Meetings & Events,0.0016197090735659003,0.0
ACCT-02523,Travel Consulting,0.002495141699910164,Neo,0.0012652097502723336,0.0
ACCT-02524,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-02525,Neo,0.001331585575826466,Meetings & Events,0.0008132391376420856,0.0
ACCT-02526,Neo,0.7067853808403015,Travel Consulting,0.44422075152397156,1.0
ACCT-02527,Neo,0.0016576382331550121,Meetings & Events,0.0012761008692905307,0.0
ACCT-02528,Travel Consulting,0.0028845348861068487,Meetings & Events,0.0006339160609059036,0.0
ACCT-02529,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-02530,Meetings & Events,0.3363015353679657,Neo,0.15262722969055176,1.0
ACCT-02531,Egencia Analytics Studio,0.0003724618873093277,Neo,0.00036474180524237454,0.0
ACCT-02532,Meetings & Events,0.0010541309602558613,Egencia Analytics Studio,0.000979502801783383,0.0
ACCT-02533,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-02534,Travel Consulting,0.0008062818087637424,Neo,0.0007741462322883308,0.0
ACCT-02535,Travel Consulting,0.5433396100997925,Meetings & Events,0.42907384037971497,2.0
ACCT-02536,Neo,0.0004998701042495668,Egencia Analytics Studio,0.0003266122948843986,0.0
ACCT-02537,Travel Consulting,0.0016144565306603909,Neo,0.0015994795830920339,0.0
ACCT-02538,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-02539,Meetings & Events,0.5624645948410034,Travel Consulting,0.4742543399333954,2.0
ACCT-02540,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-02541,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-02542,Neo,0.0002818383800331503,Travel Consulting,0.00024385005235671997,0.0
ACCT-02543,Travel Consulting,0.2501451373100281,Meetings & Events,0.24904583394527435,1.0
ACCT-02544,Egencia Analytics Studio,0.5015202164649963,Neo,0.32493817806243896,2.0
ACCT-02545,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-02546,Neo,0.0002844769915100187,Travel Consulting,0.0002733847068157047,0.0
ACCT-02547,Travel Consulting,0.13439373672008514,Egencia Analytics Studio,0.10639134049415588,2.0
ACCT-02548,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-02549,Neo,0.0002818383800331503,Travel Consulting,0.00024385005235671997,0.0
ACCT-02550,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-02551,Neo,0.505312979221344,Meetings & Events,0.36921781301498413,2.0
ACCT-02552,Travel Consulting,0.2842107117176056,Neo,0.14283590018749237,1.0
ACCT-02553,Neo,0.23913808166980743,Travel Consulting,0.23316730558872223,1.0
ACCT-02554,Meetings & Events,0.0015924558974802494,Egencia Analytics Studio,0.0005889884196221828,0.0
ACCT-02555,Neo,0.00040014125988818705,Travel Consulting,0.0002480114926584065,0.0
ACCT-02556,Travel Consulting,0.0015560589963570237,Neo,0.0008373105083592236,0.0
ACCT-02557,Travel Consulting,0.0014455477939918637,Neo,0.001154370722360909,0.0
ACCT-02558,Meetings & Events,0.32691943645477295,Egencia Analytics Studio,0.25586193799972534,1.0
ACCT-02559,Neo,0.0011058883974328637,Egencia Analytics Studio,0.0009261597879230976,0.0
ACCT-02560,Neo,0.001265878789126873,Egencia Analytics Studio,0.0011253602569922805,0.0
ACCT-02561,,0.0,,0.0,4.0
ACCT-02562,Travel Consulting,0.001724119996652007,Meetings & Events,0.00130719062872231,0.0
ACCT-02563,Neo,0.0002818383800331503,Travel Consulting,0.00024385005235671997,0.0
ACCT-02564,Egencia Analytics Studio,0.17585910856723785,Neo,0.14036308228969574,1.0
ACCT-02565,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-02566,Meetings & Events,0.24665118753910065,Egencia Analytics Studio,0.23948927223682404,2.0
ACCT-02567,Neo,0.001094911596737802,Meetings & Events,0.000653992232400924,0.0
ACCT-02568,Neo,0.20108896493911743,Meetings & Events,0.15233425796031952,1.0
ACCT-02569,Neo,0.0003679906658362597,Travel Consulting,0.00029355022707022727,0.0
ACCT-02570,Egencia Analytics Studio,0.5791744589805603,,0.0,3.0
ACCT-02571,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-02572,Neo,0.00036474180524237454,Travel Consulting,0.00027200233307667077,0.0
ACCT-02573,Neo,0.4601743221282959,Meetings & Events,0.2107628583908081,1.0
ACCT-02574,Neo,0.00290271476842463,Egencia Analytics Studio,0.0014210592489689589,0.0
ACCT-02575,Travel Consulting,0.0019934456795454025,Neo,0.001490759663283825,0.0
ACCT-02576,Egencia Analytics Studio,0.004150461405515671,Neo,0.0011001555249094963,0.0
ACCT-02577,Neo,0.14871159195899963,Travel Consulting,0.09228222072124481,1.0
ACCT-02578,Neo,0.0013719054404646158,Egencia Analytics Studio,0.0011990434722974896,0.0
ACCT-02579,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-02580,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-02581,Egencia Analytics Studio,0.29886946082115173,Neo,0.15776780247688293,2.0
ACCT-02582,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-02583,Neo,0.0002756539033725858,Travel Consulting,0.00024239456979557872,0.0
ACCT-02584,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-02585,Egencia Analytics Studio,0.0009345778380520642,Meetings & Events,0.0008397739729844034,0.0
ACCT-02586,Meetings & Events,0.0019060539780184627,Neo,0.0013737620320171118,0.0
ACCT-02587,Neo,0.0002888076414819807,Travel Consulting,0.00024239456979557872,0.0
ACCT-02588,Meetings & Events,0.0020386152900755405,Neo,0.001460290513932705,0.0
ACCT-02589,Egencia Analytics Studio,0.3348516821861267,Travel Consulting,0.32427385449409485,1.0
ACCT-02590,Egencia Analytics Studio,0.0014795820461586118,Travel Consulting,0.0009099447051994503,0.0
ACCT-02591,Travel Consulting,0.00029355022707022727,Neo,0.0002844769915100187,0.0
ACCT-02592,Neo,0.0030058645643293858,Meetings & Events,0.0010585326235741377,0.0
ACCT-02593,Travel Consulting,0.0009184000664390624,Egencia Analytics Studio,0.0009066296624951065,0.0
ACCT-02594,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-02595,Egencia Analytics Studio,0.1634945273399353,Neo,0.14619772136211395,2.0
ACCT-02596,Neo,0.0003030828956980258,Travel Consulting,0.00024239456979557872,0.0
ACCT-02597,Neo,0.4163881838321686,Meetings & Events,0.1064559742808342,1.0
ACCT-02598,Neo,0.22060297429561615,Egencia Analytics Studio,0.15070441365242004,1.0
ACCT-02599,Neo,0.0004082547966390848,Travel Consulting,0.00023888859141152352,0.0
ACCT-02600,Travel Consulting,0.0009747763397172093,Neo,0.0008833597530610859,0.0
ACCT-02601,Travel Consulting,0.35685715079307556,Egencia Analytics Studio,0.15960519015789032,1.0
ACCT-02602,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-02603,Neo,0.0003753389173652977,Travel Consulting,0.00029355022707022727,0.0
ACCT-02604,Meetings & Events,0.16879969835281372,Travel Consulting,0.16867989301681519,1.0
ACCT-02605,Travel Consulting,0.0008707286906428635,Egencia Analytics Studio,0.0006556938169524074,0.0
ACCT-02606,Egencia Analytics Studio,0.004763116128742695,Travel Consulting,0.001108700642362237,0.0
ACCT-02607,Egencia Analytics Studio,0.1620071530342102,Neo,0.10755502432584763,1.0
ACCT-02608,Neo,0.00036474180524237454,Travel Consulting,0.00027200233307667077,0.0
ACCT-02609,Egencia Analytics Studio,0.0017740281764417887,Neo,0.001152354758232832,0.0
ACCT-02610,Meetings & Events,0.13441649079322815,Travel Consulting,0.08929925411939621,2.0
ACCT-02611,Travel Consulting,0.0024726949632167816,Egencia Analytics Studio,0.0005129054770804942,0.0
ACCT-02612,Meetings & Events,0.3821121156215668,Neo,0.16294501721858978,1.0
ACCT-02613,Egencia Analytics Studio,0.0007744919275864959,Travel Consulting,0.000644662999548018,0.0
ACCT-02614,Travel Consulting,0.707610547542572,Neo,0.3761540651321411,1.0
ACCT-02615,Meetings & Events,0.37487876415252686,Travel Consulting,0.28322476148605347,1.0
ACCT-02616,Neo,0.0018524870974943042,Travel Consulting,0.0012028648052364588,0.0
ACCT-02617,Neo,0.0003753389173652977,Travel Consulting,0.00029355022707022727,0.0
ACCT-02618,Egencia Analytics Studio,0.0020253206603229046,Neo,0.00127880007494241,0.0
ACCT-02619,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-02620,Egencia Analytics Studio,0.14312845468521118,,0.0,3.0
ACCT-02621,Travel Consulting,0.0018582296324893832,Neo,0.0007104827673174441,0.0
ACCT-02622,Neo,0.0002756539033725858,Travel Consulting,0.0002210664242738858,0.0
ACCT-02623,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-02624,Neo,0.0003638777125161141,Travel Consulting,0.0002265136135974899,0.0
ACCT-02625,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-02626,Meetings & Events,0.26214849948883057,Egencia Analytics Studio,0.2132917195558548,1.0
ACCT-02627,Neo,0.0003637275076471269,Travel Consulting,0.0002265136135974899,0.0
ACCT-02628,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-02629,Egencia Analytics Studio,0.3390232026576996,Travel Consulting,0.1700974553823471,2.0
ACCT-02630,Neo,0.0003030828956980258,Travel Consulting,0.00024239456979557872,0.0
ACCT-02631,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-02632,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-02633,Travel Consulting,0.884760856628418,,0.0,3.0
ACCT-02634,Neo,0.26583144068717957,Meetings & Events,0.24233368039131165,1.0
ACCT-02635,Neo,0.0002818383800331503,Travel Consulting,0.00024385005235671997,0.0
ACCT-02636,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-02637,Meetings & Events,0.001131797325797379,Egencia Analytics Studio,0.0006851896177977324,0.0
ACCT-02638,Travel Consulting,0.0015873610973358154,Egencia Analytics Studio,0.0007931223954074085,0.0
ACCT-02639,Neo,0.0002756539033725858,Travel Consulting,0.00023154089285526425,0.0
ACCT-02640,Meetings & Events,0.000685874605551362,Egencia Analytics Studio,0.0006768028833903372,0.0
ACCT-02641,Neo,0.0003753389173652977,Travel Consulting,0.00029355022707022727,0.0
ACCT-02642,Travel Consulting,0.001391968340612948,Meetings & Events,0.0008872183971107006,0.0
ACCT-02643,Egencia Analytics Studio,0.0004376417782623321,Neo,0.00036474180524237454,0.0
ACCT-02644,Neo,0.0002818383800331503,Travel Consulting,0.00024385005235671997,0.0
ACCT-02645,Egencia Analytics Studio,0.0016907798126339912,Meetings & Events,0.0015055141411721706,0.0
ACCT-02646,Egencia Analytics Studio,0.0018905694596469402,Meetings & Events,0.0009337918600067496,0.0
ACCT-02647,Egencia Analytics Studio,0.00040343598811887205,Neo,0.00036474180524237454,0.0
ACCT-02648,Travel Consulting,0.0013792455429211259,Egencia Analytics Studio,0.0006837649270892143,0.0
ACCT-02649,Egencia Analytics Studio,0.0026379870250821114,Neo,0.0008692170958966017,0.0
ACCT-02650,Egencia Analytics Studio,0.0003798574034590274,Neo,0.0003464455949142575,0.0
ACCT-02651,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-02652,Egencia Analytics Studio,0.002204606309533119,Travel Consulting,0.001523877028375864,0.0
ACCT-02653,Egencia Analytics Studio,0.0013124069664627314,Neo,0.0011357101611793041,0.0
ACCT-02654,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-02655,Travel Consulting,0.00029355022707022727,Neo,0.0002844769915100187,0.0
ACCT-02656,Meetings & Events,0.001500594080425799,Neo,0.000614964694250375,0.0
ACCT-02657,Egencia Analytics Studio,0.3045479953289032,Neo,0.1949990838766098,1.0
ACCT-02658,Neo,0.0006997231976129115,Egencia Analytics Studio,0.0006542537594214082,0.0
ACCT-02659,Travel Consulting,0.0010794480331242085,Neo,0.0008836670313030481,0.0
ACCT-02660,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-02661,Meetings & Events,0.4333282709121704,Egencia Analytics Studio,0.25907179713249207,2.0
ACCT-02662,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-02663,Egencia Analytics Studio,0.0004580619861371815,Neo,0.0004357541329227388,0.0
ACCT-02664,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-02665,Travel Consulting,0.2597053050994873,Meetings & Events,0.21175448596477509,1.0
ACCT-02666,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-02667,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-02668,Meetings & Events,0.247752845287323,Neo,0.16634231805801392,2.0
ACCT-02669,Neo,0.0002888076414819807,Travel Consulting,0.00024385005235671997,0.0
ACCT-02670,Neo,0.2622919976711273,Egencia Analytics Studio,0.24601013958454132,1.0
ACCT-02671,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-02672,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-02673,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-02674,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-02675,Meetings & Events,0.2902824878692627,Neo,0.26300376653671265,1.0
ACCT-02676,Travel Consulting,0.0017557223327457905,Meetings & Events,0.000967179425060749,0.0
ACCT-02677,Travel Consulting,0.29029783606529236,,0.0,3.0
ACCT-02678,Travel Consulting,0.0013118264032527804,Egencia Analytics Studio,0.0009136503213085234,0.0
ACCT-02679,Travel Consulting,0.5783395767211914,Egencia Analytics Studio,0.415327250957489,2.0
ACCT-02680,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-02681,Egencia Analytics Studio,0.0023387291003018618,Travel Consulting,0.001409684307873249,0.0
ACCT-02682,Neo,0.0003030828956980258,Travel Consulting,0.00024239456979557872,0.0
ACCT-02683,Egencia Analytics Studio,0.0013346208725124598,Neo,0.0003416099934838712,0.0
ACCT-02684,Travel Consulting,0.0009680640650913119,Egencia Analytics Studio,0.0005599486758001149,0.0
ACCT-02685,Egencia Analytics Studio,0.0003798574034590274,Neo,0.0003464455949142575,0.0
ACCT-02686,Travel Consulting,0.0012548419181257486,Neo,0.0009830371709540486,0.0
ACCT-02687,Neo,0.0003753389173652977,Travel Consulting,0.00029355022707022727,0.0
ACCT-02688,Meetings & Events,0.5722523927688599,Neo,0.2839205861091614,1.0
ACCT-02689,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-02690,Meetings & Events,0.25805625319480896,Travel Consulting,0.14859144389629364,1.0
ACCT-02691,Neo,0.0020900049712508917,Travel Consulting,0.0017884047701954842,0.0
ACCT-02692,Neo,0.599950909614563,Egencia Analytics Studio,0.4895058572292328,2.0
ACCT-02693,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-02694,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-02695,Travel Consulting,0.2899773418903351,Meetings & Events,0.28554895520210266,1.0
ACCT-02696,Meetings & Events,0.7726075649261475,,0.0,3.0
ACCT-02697,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-02698,Egencia Analytics Studio,0.10620572417974472,Meetings & Events,0.10144118219614029,1.0
ACCT-02699,Meetings & Events,0.001510830712504685,Travel Consulting,0.0014970902120694518,0.0
ACCT-02700,Egencia Analytics Studio,0.0003798574034590274,Neo,0.00036474180524237454,0.0
ACCT-02701,Neo,0.19932496547698975,,0.0,3.0
ACCT-02702,Egencia Analytics Studio,0.0037337259855121374,Neo,0.001878877985291183,0.0
ACCT-02703,Meetings & Events,0.15822991728782654,Egencia Analytics Studio,0.08273553103208542,2.0
ACCT-02704,Travel Consulting,0.00029355022707022727,Neo,0.0002844769915100187,0.0
ACCT-02705,Egencia Analytics Studio,0.001235419069416821,Meetings & Events,0.0007516267942264676,0.0
ACCT-02706,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-02707,Egencia Analytics Studio,0.8423347473144531,Neo,0.6165925860404968,2.0
ACCT-02708,Meetings & Events,0.5005595684051514,,0.0,3.0
ACCT-02709,Meetings & Events,0.001257547759450972,Travel Consulting,0.001099033048376441,0.0
ACCT-02710,Travel Consulting,0.0014373788144439459,Neo,0.0007270665373653173,0.0
ACCT-02711,Neo,0.2703655958175659,Travel Consulting,0.2582738697528839,1.0
ACCT-02712,Travel Consulting,0.21170446276664734,Egencia Analytics Studio,0.176449716091156,1.0
ACCT-02713,Neo,0.0003030828956980258,Travel Consulting,0.00024239456979557872,0.0
ACCT-02714,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-02715,Travel Consulting,0.4005739390850067,Meetings & Events,0.1376287043094635,1.0
ACCT-02716,Neo,0.001641961862333119,Egencia Analytics Studio,0.000830297009088099,0.0
ACCT-02717,Travel Consulting,0.5274307727813721,Neo,0.5002457499504089,2.0
ACCT-02718,Egencia Analytics Studio,0.0017567831091582775,Meetings & Events,0.0004457957693375647,0.0
ACCT-02719,Neo,0.0002888076414819807,Travel Consulting,0.00024385005235671997,0.0
ACCT-02720,Travel Consulting,0.001310061663389206,Egencia Analytics Studio,0.001005923724733293,0.0
ACCT-02721,Egencia Analytics Studio,0.694651186466217,Neo,0.24856095016002655,2.0
ACCT-02722,Neo,0.002361257327720523,Egencia Analytics Studio,0.0010118584614247084,0.0
ACCT-02723,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-02724,Neo,0.17229315638542175,Meetings & Events,0.17172008752822876,1.0
ACCT-02725,Egencia Analytics Studio,0.2668057680130005,Meetings & Events,0.18801060318946838,1.0
ACCT-02726,Neo,0.00036068062763661146,Travel Consulting,0.00024015925009734929,0.0
ACCT-02727,Neo,0.9146968722343445,Meetings & Events,0.6830747723579407,2.0
ACCT-02728,Meetings & Events,0.0012290424201637506,Egencia Analytics Studio,0.0007097434136085212,0.0
ACCT-02729,Egencia Analytics Studio,0.002589335897937417,Neo,0.0009553058771416545,0.0
ACCT-02730,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-02731,Travel Consulting,0.0015055449912324548,Egencia Analytics Studio,0.0007981357630342245,0.0
ACCT-02732,Egencia Analytics Studio,0.6722684502601624,Travel Consulting,0.19517813622951508,1.0
ACCT-02733,Neo,0.0002888076414819807,Travel Consulting,0.00024385005235671997,0.0
ACCT-02734,Meetings & Events,0.6031500697135925,,0.0,3.0
ACCT-02735,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-02736,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-02737,Travel Consulting,0.0010541841620579362,Meetings & Events,0.0007564249099232256,0.0
ACCT-02738,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-02739,Neo,0.0003637275076471269,Travel Consulting,0.0002265136135974899,0.0
ACCT-02740,Travel Consulting,0.21811556816101074,Meetings & Events,0.14161628484725952,1.0
ACCT-02741,Egencia Analytics Studio,0.30176010727882385,Travel Consulting,0.2906332314014435,1.0
ACCT-02742,Egencia Analytics Studio,0.24620592594146729,Meetings & Events,0.22539536654949188,1.0
ACCT-02743,Neo,0.21027077734470367,Travel Consulting,0.1698731929063797,1.0
ACCT-02744,Meetings & Events,0.4607624411582947,Travel Consulting,0.2726646661758423,1.0
ACCT-02745,Neo,0.0003679906658362597,Travel Consulting,0.00029355022707022727,0.0
ACCT-02746,Neo,0.0002756539033725858,Travel Consulting,0.00023154089285526425,0.0
ACCT-02747,Neo,0.0002756539033725858,Travel Consulting,0.00021033866505604237,0.0
ACCT-02748,Egencia Analytics Studio,0.2915407419204712,Meetings & Events,0.13989567756652832,1.0
ACCT-02749,Neo,0.7907180786132812,Meetings & Events,0.5980971455574036,2.0
ACCT-02750,Neo,0.49566930532455444,Meetings & Events,0.26167353987693787,1.0
ACCT-02751,Egencia Analytics Studio,0.0014661101158708334,Meetings & Events,0.001360611873678863,0.0
ACCT-02752,Travel Consulting,0.0013146426063030958,Egencia Analytics Studio,0.0006494378903880715,0.0
ACCT-02753,Neo,0.6343860030174255,Meetings & Events,0.12937316298484802,1.0
ACCT-02754,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-02755,Travel Consulting,0.002090912079438567,Egencia Analytics Studio,0.0007965181721374393,0.0
ACCT-02756,Meetings & Events,0.0009904697071760893,Neo,0.0008065331494435668,0.0
ACCT-02757,Neo,0.00036474180524237454,Travel Consulting,0.0002635592536535114,0.0
ACCT-02758,Neo,0.0010305031901225448,Travel Consulting,0.000709313724655658,0.0
ACCT-02759,Egencia Analytics Studio,0.2018333226442337,Neo,0.09406863898038864,1.0
ACCT-02760,Egencia Analytics Studio,0.0013717121910303831,Travel Consulting,0.0009335365612059832,0.0
ACCT-02761,Neo,0.00036474180524237454,Travel Consulting,0.0002480741823092103,0.0
ACCT-02762,Neo,0.0002756539033725858,Travel Consulting,0.00021033866505604237,0.0
ACCT-02763,Meetings & Events,0.6966482400894165,Travel Consulting,0.42668992280960083,1.0
ACCT-02764,Meetings & Events,0.35141000151634216,Neo,0.140342578291893,2.0
ACCT-02765,Meetings & Events,0.2972857356071472,Egencia Analytics Studio,0.1494239717721939,2.0
ACCT-02766,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-02767,Travel Consulting,0.3865218460559845,Neo,0.2250131219625473,1.0
ACCT-02768,Meetings & Events,0.0011204888578504324,Neo,0.0009616768220439553,0.0
ACCT-02769,Meetings & Events,0.18620024621486664,Egencia Analytics Studio,0.06774364411830902,2.0
ACCT-02770,Neo,0.0017685830825939775,Egencia Analytics Studio,0.0015763103729113936,0.0
ACCT-02771,Egencia Analytics Studio,0.0024011472705751657,Meetings & Events,0.0023630070500075817,0.0
ACCT-02772,Egencia Analytics Studio,0.004626392386853695,Travel Consulting,0.0007006957312114537,0.0
ACCT-02773,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-02774,Meetings & Events,0.3571871817111969,Travel Consulting,0.1889471560716629,2.0
ACCT-02775,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-02776,Travel Consulting,0.0018080901354551315,Egencia Analytics Studio,0.0011095775989815593,0.0
ACCT-02777,Neo,0.0002888076414819807,Travel Consulting,0.00024385005235671997,0.0
ACCT-02778,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-02779,Neo,0.001399101223796606,Travel Consulting,0.0013288491172716022,0.0
ACCT-02780,Meetings & Events,0.0010701443534344435,Neo,0.001004207762889564,0.0
ACCT-02781,Neo,0.0003030828956980258,Travel Consulting,0.00024239456979557872,0.0
ACCT-02782,Egencia Analytics Studio,0.18011365830898285,Meetings & Events,0.08145611733198166,1.0
ACCT-02783,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-02784,Travel Consulting,0.2757737636566162,Neo,0.15994712710380554,1.0
ACCT-02785,Neo,0.000393974274629727,Travel Consulting,0.00024015925009734929,0.0
ACCT-02786,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-02787,,0.0,,0.0,4.0
ACCT-02788,Egencia Analytics Studio,0.17235592007637024,Travel Consulting,0.09393815696239471,1.0
ACCT-02789,Travel Consulting,0.0010645254515111446,Meetings & Events,0.0007091072620823979,0.0
ACCT-02790,Meetings & Events,0.0017199256690219045,Neo,0.00124453566968441,0.0
ACCT-02791,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-02792,Travel Consulting,0.5643855333328247,Meetings & Events,0.47701942920684814,2.0
